current_file_name;file_name;category;dataset
b9e070a32ac7463191594628916d3094.jpg;2015362.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи;russ2024y
86b44e1f46724bbf8fb75b20b4cefb24.jpg;2015363.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи;russ2024y
712ed8f173df482c8849fba17b64d612.jpg;2017731.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.10 Построенная недвижимость (продажа/аренда);russ2024y
b47229020a03442e84bfd9b4c35c690d.jpg;2017732.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.10 Построенная недвижимость (продажа/аренда);russ2024y
a31ec34358a8419889fcd37dbd98c6f5.jpg;2017733.jpg;28.08 Застройщик;russ2024y
c77c6b9ded6e493e9577daf71b43253b.jpg;2017734.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.10 Построенная недвижимость (продажа/аренда);russ2024y
b62b31298f2641fd80018d6c303eab65.jpg;2017735.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.10 Построенная недвижимость (продажа/аренда);russ2024y
63fa5c2ce972455c940897e32bdefc38.jpg;2017736.jpg;28.02 Кредит/Ипотека,28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
71b48cdc2400476da69e4f736f49ba23.jpg;2016061.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.10 Построенная недвижимость (продажа/аренда);russ2024y
9857034dec484d19abe2c6747eb54b2c.jpg;2020327.jpg;28.07 Строительство (ДДУ);russ2024y
e0a7d91ba1474316ae8a1b3637dad695.jpg;2015377.jpg;28.08 Застройщик;russ2024y
d44f0e1df7e746b99c4c6ff543418c30.jpg;2015442.jpg;08.01 Дистанционные продажи;russ2024y
24163e0803f04782be2ce99ae999394b.jpg;2015443.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
56a60caf7a964f16ac67d87a9064ff0f.jpg;2015444.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
79cd499a4aa7417f8df253a9a6c5c502.jpg;2017862.jpg;01.01 Прочая реклама;russ2024y
56da587fd6964d3691c528272f803417.jpg;2015627.jpg;28.02 Кредит/Ипотека,28.07 Строительство (ДДУ);russ2024y
045bf617810547febde72be2ed4fdda1.jpg;2020987.jpg;01.01 Прочая реклама;russ2024y
742910cac25845b8b6b62ee175c84f53.jpg;2025425.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
bf421c67168649a8bb206b14f9483a4d.jpg;2016353.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
629b0358753b4005941c21726c496c95.jpg;2016354.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
46d6b5e8669646a5bf64a3186e744f91.jpg;2015414.jpg;05.02 Иностранные слова,05.07 QR-код / адрес сайта,09.02 Иные акции;russ2024y
b9ad1c52b4904ae2a7b00b91619ec891.jpg;2015435.jpg;05.07 QR-код / адрес сайта,28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
226ab0318ac14d86bd37255c3ee2adfa.jpg;2018239.jpg;28.02 Кредит/Ипотека;russ2024y
ca4997dda6b344aa961d35ff3f0d497c.jpg;2018240.jpg;28.02 Кредит/Ипотека;russ2024y
19a605ec0d0f4589aff5b21b1ad31239.jpg;2015569.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
aa9177f95acd4422816cb29514222ed2.jpg;2015570.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
c17b75ef0f5c4dd79f1e4078b668a80f.jpg;2015548.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
fa5d303111b64a918103b6972f5afd75.jpg;2015549.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
bf45c071a50749caa69169231f017489.jpg;2018218.jpg;05.05 Физическое лицо,24.06 МедОрганизация/Аптека;russ2024y
511893795ec4432bb09f46467055fd23.jpg;2018219.jpg;24.01 Медицинские услуги;russ2024y
343402d1dd7d4ce9a107bacca9d406e0.jpg;2018220.jpg;24.01 Медицинские услуги;russ2024y
4bdeb32e1b93435abe7865da88b16cd3.jpg;2018221.jpg;24.01 Медицинские услуги;russ2024y
104fd67b499c4955b9d50042f363dadc.jpg;2018222.jpg;24.01 Медицинские услуги;russ2024y
b49c2304b17648a38ccb2f5796b1d07c.jpg;2018223.jpg;24.01 Медицинские услуги;russ2024y
c13ce729f75141848fc2b1fbd15db728.jpg;2015599.jpg;09.02 Иные акции,24.01 Медицинские услуги,24.06 МедОрганизация/Аптека;russ2024y
32535b7f5a1d45e1962116b0a0665493.jpg;2015784.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
12bafad511b241e8946ac3d37777ac9d.jpg;2021417.jpg;05.03 Информационная продукция,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи;russ2024y
694e5d08e8cc491fa939775d16b89bea.jpg;2015669.jpg;09.02 Иные акции,21.03 Бар ресторан;russ2024y
085b9d2bf2aa4f2ba59dccf2d516772f.jpeg;2015993.jpeg;09.02 Иные акции,28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека,28.10 Построенная недвижимость;russ2024y
56904610638540daad88d440e616a8dd.jpg;2016307.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
ce727a7d22f04e159b22fbabcfa7a914.jpg;2023466.jpg;28.08 Застройщик;russ2024y
c232ac1911dc41e2969e7837c4c8874d.jpg;2015861.jpg;28.10 Построенная недвижимость;russ2024y
48df846d25334166aa5825062e346641.jpg;2015862.jpg;28.10 Построенная недвижимость;russ2024y
77de3e37880c40cba41321d25253156a.jpg;2015863.jpg;28.10 Построенная недвижимость;russ2024y
464e23f553024946b8cdeea36761e453.jpg;2016089.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
b63783f727fc4b96bfa3408b49631634.jpg;2016090.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
f221554f635f419996aa5a95b25896ac.jpg;2016091.jpg;08.01 Дистанционные продажи;russ2024y
ff52acd7ea4b489297ad6220cedf96d8.png;2015941.png;01.01 Прочая реклама;russ2024y
7f95375845d345c0bae34880cf60679b.jpeg;2015934.jpeg;05.05 Физическое лицо,09.02 Иные акции;russ2024y
8db293c2f2ca4063b06c815626474cab.jpeg;2015935.jpeg;05.05 Физическое лицо,09.02 Иные акции;russ2024y
e3f56acf5fd3403b92d6d899b7aeba19.jpeg;2015936.jpeg;05.05 Физическое лицо,09.02 Иные акции;russ2024y
68c02ef960e74977a2958444f62f6382.jpg;2016266.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
f68547a6b6c345c0b0a941e3cf2a2c92.jpg;2016267.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
829a297e37ba4132a4af00ee575d2a3d.jpg;2015985.jpg;08.01 Дистанционные продажи;russ2024y
61b94bc3b34f4fdc85da19870a0e79a8.jpg;2015986.jpg;08.01 Дистанционные продажи;russ2024y
9bc24d65f74c4846b8b1c660c0f63f1d.jpg;2015987.jpg;08.01 Дистанционные продажи;russ2024y
a2e7dba6779a4269bae32278619bb0e8.jpg;2016944.jpg;05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
bf9b25faacd94499b04e4159cb0eb985.jpg;2017067.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ);russ2024y
eea46decd09545b1aaae0e210a45268e.jpg;2017068.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ);russ2024y
24493398fcb642f588b418705fcfb889.jpg;2016077.jpg;02.04 Объявление о продаже,05.03 Информационная продукция,09.02 Иные акции;russ2024y
3a71b6014d9341348ae203e2e7487f79.jpg;2016078.jpg;05.03 Информационная продукция,09.02 Иные акции;russ2024y
75ec7cd5756f41bf97647e2f18d3558a.jpg;2016079.jpg;02.04 Объявление о продаже,05.03 Информационная продукция,09.02 Иные акции;russ2024y
2d334de697ff4986bbe7e63dc5cccf09.jpg;2016134.jpg;09.02 Иные акции;russ2024y
b1435b52a1db4a2da19ea286b8203b42.jpg;2016135.jpg;09.02 Иные акции;russ2024y
4ddbe2e3d3f14f82b75fcac3409a6dbc.jpg;2016136.jpg;09.02 Иные акции;russ2024y
f853f4dfecdd4899b0c91de5e3b0fbb5.jpg;2016137.jpg;09.02 Иные акции;russ2024y
bd0a80e933814c6c90dac67ae5779a9f.jpg;2016138.jpg;09.02 Иные акции;russ2024y
b936e8164a1448bcb239c3ff545eaa7f.jpg;2016139.jpg;09.02 Иные акции;russ2024y
b32e84083b88459c918a350eb4ca85a5.jpg;2016140.jpg;09.02 Иные акции;russ2024y
e578a7b4942f405c95f0f8f632a10f47.jpg;2016141.jpg;09.02 Иные акции;russ2024y
3f7ea0a56f7c48dba3dab55168ab6f26.jpg;2016142.jpg;09.02 Иные акции;russ2024y
848379ce392c490eb648d0ca4e31c90b.jpg;2016143.jpg;09.02 Иные акции;russ2024y
554e9d262d3444b2864a10b708f9458f.png;2016184.png;09.02 Иные акции;russ2024y
e45640732db1412ba4f8232120dd826a.jpg;2016185.jpg;09.02 Иные акции;russ2024y
09e9e3bdd2aa46a599549b5d837c5e4e.jpg;2016203.jpg;28.07 Строительство (ДДУ);russ2024y
09e822e6334e46e29b124cd08e37a922.jpg;2025964.jpg;28.08 Застройщик;russ2024y
d17bb1b6903648288babec4af5019e7a.jpg;2018490.jpg;01.01 Прочая реклама;russ2024y
7664b12b24e84334ac85723841aeeaf4.jpg;2016254.jpg;09.02 Иные акции,28.07 Строительство (ДДУ),28.10 Построенная недвижимость (продажа/аренда);russ2024y
1139fb57ab384e3b9e964afdad6525a1.jpg;2016255.jpg;09.02 Иные акции,28.07 Строительство (ДДУ);russ2024y
78c05c3938a74bb58f51614af982fedd.jpg;2016358.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
c1f24608c3d34bb7a5816228d8b2177b.jpg;2016531.jpg;05.05 Физическое лицо,28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
3fbbd22bbade42e689560489443e63ba.jpg;2016546.jpg;01.01 Прочая реклама;russ2024y
38be3732169f488f8011d54d230cd4e2.jpg;2016431.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
ad5facfa547f445dbdbe20ce26e0ebe1.jpg;2016432.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
6f20eeaded4341e1b8efee19d6cb8c98.png;2016441.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
17c17e79a8b74c6c81bca51ac5adfcef.png;2016442.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
e5dce2a75a484c5d92e80e1ad5897124.png;2016443.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
5810bc5f5d144b5a9e71b8e167028a1a.jpg;2016831.jpg;28.10 Построенная недвижимость;russ2024y
e8ef4f0621ee489f9adfe58ca8040d4f.jpg;2016832.jpg;28.10 Построенная недвижимость;russ2024y
61bb06825f474e89beedfd1003dba4a3.png;2027244.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
4b1ae08c367145dc82123ac7a4a3c72d.png;2027245.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
0bd7d3805bab46cbbf2cc9215407debc.png;2027246.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
9985240694c24748b645f83be338bdbd.png;2027247.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
be7605f3787e48759b586b68b2b109bd.png;2027248.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
44d1323f712d4fe98bc86eb14201cbe9.png;2027249.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
3dd8cb45065344729016f52969736cef.png;2027250.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
d6c6463b7bb1461cb08c5366520f02f1.png;2027251.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
643091df657740e58783423d9e0ebcfd.png;2027252.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
dbdccbede29545fcbdd377c198d7895c.png;2027253.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
0b41b9cc53074ea6974c599790e042d2.png;2016957.png;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
a388aa2606974890be35fb2f1e2abfa1.jpg;2016940.jpg;01.01 Прочая реклама;russ2024y
464cc2da23644237866d0bd6df9b5721.jpg;2016965.jpg;05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.01 Стимулирующее мероприятие;russ2024y
4398bd8dfa214c73bcc3d59a49f4d213.jpg;2016966.jpg;05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.01 Стимулирующее мероприятие;russ2024y
c8f029ac985f4eeab2be9bd4465fc7ee.jpg;2016967.jpg;05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.01 Стимулирующее мероприятие;russ2024y
ca034a3c3c4d4bb7b918bc09c0baafaf.jpg;2016988.jpg;05.05 Физическое лицо,28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
cb33d6d644894079ab56b4454beda7d8.jpg;2016977.jpg;28.07 Строительство (ДДУ);russ2024y
a6c0bd3b7dfc45c387a6394b0a8fe55e.jpg;2017894.jpg;01.01 Прочая реклама;russ2024y
2758b6c065654343b408b4f673540919.jpg;2018291.jpg;09.02 Иные акции;russ2024y
0030fa41b2744f1b980e7b70a4aa92cf.jpg;2017226.jpg;01.01 Прочая реклама;russ2024y
e9a60e24ec0042c3b9a4cc1950b5b305.jpg;2023319.jpg;05.07 QR-код / адрес сайта;russ2024y
61b9e0e9548c44308cbfcd20dc93d66b.png;2017155.png;08.01 Дистанционные продажи;russ2024y
c4cea156593b454885e8bdc8a0cd7cad.png;2017156.png;08.01 Дистанционные продажи;russ2024y
cf99ab4b72bd49da869eb0d492ece067.png;2017157.png;08.01 Дистанционные продажи;russ2024y
6b0360c7a3454ed6be62bc696f6689d2.png;2017158.png;08.01 Дистанционные продажи;russ2024y
c00906cad5504e428680db350effd9b6.jpg;2017159.jpg;08.01 Дистанционные продажи;russ2024y
89f6b4ebe55e43c0b7e27f8de35b05c6.jpg;2018666.jpg;02.04 Объявление о продаже;russ2024y
b123b14edb5f49c183eb7685f7111884.jpg;2018667.jpg;02.04 Объявление о продаже;russ2024y
e8cd2662154e4bad8f7a11555fa76683.jpg;2018668.jpg;02.04 Объявление о продаже,09.02 Иные акции;russ2024y
2b723f6b6b3047ec9562a267ffcd5c53.jpg;2018669.jpg;02.04 Объявление о продаже,05.05 Физическое лицо;russ2024y
6d623ca0bc30429bba231ff786444d92.jpg;2018670.jpg;02.04 Объявление о продаже,05.05 Физическое лицо;russ2024y
1892f9e57c07466c94aa0671bfd8778b.jpg;2018671.jpg;02.04 Объявление о продаже,09.02 Иные акции;russ2024y
2c53b1a19ffd47ca906e50ae6793264d.jpg;2017176.jpg;05.05 Физическое лицо,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
20c17e7a121a4b22b09a564e0cef4543.jpg;2017195.jpg;05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
cc743122ca334a3f8f5e9b00d3e0e55d.jpg;2017250.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
2692af1bfa47404bb149a28bd1cba409.jpg;2017255.jpg;08.01 Дистанционные продажи;russ2024y
5069283ae6b14fd7b7abaedef3752c9b.jpg;2017256.jpg;08.01 Дистанционные продажи;russ2024y
b37d34d5e27e4719a39ac99b64e5c18e.jpg;2017257.jpg;08.01 Дистанционные продажи;russ2024y
c5942927fd824313bd1c226b1d36efcb.jpg;2017258.jpg;08.01 Дистанционные продажи;russ2024y
812dc705a4ea4da78749fbe62a95a4e3.jpg;2017259.jpg;08.01 Дистанционные продажи;russ2024y
9160f08fad6c4b36937dbb15030be7a9.png;2021052.png;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
9387a682d85f49f099e71bf1989be8b7.jpg;2021053.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
61c3d417ba7543b9941138833db186c2.jpg;2021054.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
28d4ae12405d44948a7384ed0c492cd6.jpg;2021055.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
9fe2bb81b7114868b9ab2123a8972771.jpg;2017371.jpg;05.05 Физическое лицо,09.02 Иные акции;russ2024y
02d51adb67ed4be7a9640246629740bc.jpg;2017372.jpg;05.05 Физическое лицо,09.02 Иные акции;russ2024y
d64b912045c945db97c866411740b1d0.png;2017836.png;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
38bc7e57fd944d3383e28dd25c86bd3a.jpg;2017439.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
a5b09e19ea544e1998b92387bfc377f9.jpg;2017626.jpg;28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
4c9f15752072431682c11fc3ca23a93f.jpg;2017448.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
5686cb530fab4591a65750fc3b91b049.jpg;2017449.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
92277424e87d4bb2baa2f5a129105157.jpg;2017515.jpg;01.01 Прочая реклама;russ2024y
8b6f6aa7183b4ca19c36e3f1a86698d6.jpg;2017533.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
55a655f6a3bc4e2991ae0674d2f93f78.jpg;2017534.jpg;02.04 Объявление о продаже,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
dff0573738fe457e8da4a1ab547969dd.jpg;2017524.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
c008f2b5376f4cb5893dfe1971da3334.jpg;2017525.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
0f1634bd92674184aaae22c657ef4c68.jpg;2018713.jpg;05.05 Физическое лицо,24.01 Медицинские услуги;russ2024y
4661966f0ae14415872ddac486b1f1c1.jpg;2018714.jpg;05.05 Физическое лицо,24.01 Медицинские услуги;russ2024y
589d3cd2dd45493b9159a7bd6162d162.jpg;2017743.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
b620fd421caa4e98ab59bd641f8086fc.jpg;2017744.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
25a335d860424186b8a116ade1225d54.jpg;2017745.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
911ea42cec1c46778635c3f8b94626bb.jpg;2017746.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
6133a8508f624116a3ecb90a169c80f6.jpg;2017747.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
f130e0e0ff9d4a8e966623eac116d425.jpg;2017748.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
028eb09178024c77a2e624ded8fbb7d0.jpg;2017749.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
34481c9e0cf44d1a878d64c7349dabb2.jpg;2017750.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
bbf52d50fb0d4ebaa10bf17d6181bdcb.jpg;2017751.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.12 Рассрочка;russ2024y
06fe8068f933407eb69c239e27f45cfa.jpg;2018432.jpg;01.01 Прочая реклама,02.04 Объявление о продаже;russ2024y
a7a356b42b27401c94d62ac319b300f0.jpg;2017784.jpg;01.01 Прочая реклама;russ2024y
7f1fcf3b179349aabe5e9dcd2a7f6430.png;2020772.png;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
8eb409c8c26846bd98f84384a5e0487d.png;2020775.png;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
ebd86adc314a4771ac5f7106ed2921cb.png;2020777.png;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
4cbc63e866c04a02a62c4fa693481353.png;2020778.png;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
1ce22bad68f943e2b88d2b3683d68e28.png;2020780.png;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
bfa418e42ed44d4e9556e5f52e6bc9c2.jpg;2017510.jpg;28.08 Застройщик,28.12 Рассрочка;russ2024y
8bc071e83fed4cca97f2775143ae7047.jpg;2018757.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
2699d7d1eb2a43b6ae45a03f0c8e432a.jpg;2018758.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
6bb2180039aa4bb2af335ba9bcb21f9f.jpeg;2019903.jpeg;01.01 Прочая реклама,28.14 Ломбарды;russ2024y
09fe2d0ef3a84be19f3381a616272faa.jpg;2019904.jpg;01.01 Прочая реклама,05.05 Физическое лицо,05.07 QR-код / адрес сайта,28.14 Ломбарды;russ2024y
20eccb4dff0e4df28a8326aab2310e3d.jpg;2019826.jpg;08.01 Дистанционные продажи,24.03 Лекарственные препараты,24.06 МедОрганизация/Аптека,25.01 БАД;russ2024y
b44bc237904d4b4cbc803c0e50d82115.jpg;2019827.jpg;08.01 Дистанционные продажи,24.03 Лекарственные препараты,24.06 МедОрганизация/Аптека,25.01 БАД;russ2024y
74d42dcdd87b4b59aec63532bd7f91a9.jpg;2017566.jpg;05.02 Иностранные слова,05.05 Физическое лицо;russ2024y
d70a8bc194f84642ba4843127bcf2921.jpg;2017567.jpg;05.02 Иностранные слова,05.05 Физическое лицо;russ2024y
4cd0e2e36ff740d58062bf50e9c78f51.jpg;2017957.jpg;01.01 Прочая реклама,02.04 Объявление о продаже;russ2024y
7a4779a5100246a9802e1ec3794dacca.jpg;2017958.jpg;01.01 Прочая реклама,02.04 Объявление о продаже;russ2024y
80df156300f840d6ba72ad348f124be7.jpg;2017959.jpg;01.01 Прочая реклама;russ2024y
7d05f00a6258439db78d4c6e3bc40f07.jpg;2017767.jpg;01.01 Прочая реклама;russ2024y
794a866f283e419391d6d4051782fbc4.jpg;2017780.jpg;01.01 Прочая реклама;russ2024y
471141180bb84a78977adc5f7b853156.jpg;2017781.jpg;01.01 Прочая реклама;russ2024y
ce3137d7129b400eacba33e938d89397.jpg;2017782.jpg;01.01 Прочая реклама;russ2024y
ddb24dd0d9414ef6ab92098ccb75bc77.jpg;2017942.jpg;09.02 Иные акции,24.01 Медицинские услуги,24.06 МедОрганизация/Аптека;russ2024y
fb06c52d415749958481679065943d8d.jpeg;2017948.jpeg;09.02 Иные акции;russ2024y
799f9656e10a40359f21a8a4c44a4968.jpg;2018367.jpg;28.02 Кредит/Ипотека,28.07 Строительство (ДДУ);russ2024y
ce0ced943fd340d08b37eace9828653e.jpg;2018368.jpg;28.02 Кредит/Ипотека,28.07 Строительство (ДДУ);russ2024y
97ddd20b75a5431280f8c8ff342b6279.jpg;2018069.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
2f563d82af214ed7855c908ddfd37fd7.jpg;2018070.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
e0d74927c8864ce1a6d575eba577bc6e.jpg;2018071.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
f185703458ff4d9e894e4f4128639d82.jpg;2018072.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
8738ac134ad04ebf8bf8ba373f2a3f5b.jpg;2021490.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
5e28cc70fb94474e873955f4d7cfcf65.jpg;2021491.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
013db38ad4584608a74b6bfade9e2953.jpg;2021492.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
74318b9df743460fb4cb067d6255812b.jpg;2021493.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
5a3bf99040254ee8ac00b039295f799f.jpg;2021494.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
c6e06bba42c7484d937a80e302bbcb64.jpg;2021495.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
efdb12609b88470a981fe451f75ee3b1.png;2018025.png;02.04 Объявление о продаже,05.01 Сравнения (лучший и т.д.),09.02 Иные акции;russ2024y
d8a5c7913eee472b89edace9b8d87cbb.png;2018026.png;05.01 Сравнения (лучший и т.д.),09.02 Иные акции;russ2024y
6c6b3e8ca44a424dacd4747a31551b86.jpg;2026366.jpg;05.03 Информационная продукция;russ2024y
4358226668964d99860ff051a7c04fd2.jpg;2019876.jpg;05.07 QR-код / адрес сайта,24.06 МедОрганизация/Аптека;russ2024y
af425e31f3e549bcbc55e5be595238fb.jpg;2019877.jpg;05.07 QR-код / адрес сайта,24.06 МедОрганизация/Аптека;russ2024y
835f496b98d14421a534b3fa82a13b7f.png;2019878.png;05.07 QR-код / адрес сайта,24.06 МедОрганизация/Аптека;russ2024y
e503a6e2c9fe417ab314622e119efc11.png;2019879.png;05.07 QR-код / адрес сайта,24.06 МедОрганизация/Аптека;russ2024y
51162d5ad19142ae807e8806e94f0bcf.jpg;2018274.jpg;05.03 Информационная продукция;russ2024y
5f4a951c7ce846b3ac10918c9494ad01.jpg;2018275.jpg;05.03 Информационная продукция;russ2024y
5117b4fcd4bf4b42b04fea55f3f37b04.jpg;2018276.jpg;05.03 Информационная продукция;russ2024y
a5d9613416fb4aa7bf5774738a3f3ba6.jpg;2018267.jpg;28.07 Строительство (ДДУ);russ2024y
677969bf569449a09848b24d5ac59d53.jpg;2019817.jpg;05.03 Информационная продукция,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
c526043c27ae40bcb8035f50f63c6b75.jpg;2019818.jpg;05.03 Информационная продукция,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
103506d790c649ecbabca93244d609e0.jpg;2019129.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
2879462660784ffe8b136438a502ba43.jpg;2018227.jpg;05.02 Иностранные слова,05.05 Физическое лицо,09.02 Иные акции;russ2024y
b3b9d422439d4b80a160f231441d84e6.jpg;2028948.jpg;05.07 QR-код / адрес сайта,09.02 Иные акции,28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
941c99c709054e9ea7a170369be7405d.jpg;2028949.jpg;05.07 QR-код / адрес сайта,09.02 Иные акции,28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
7b1d3b5ad42b4d1299493c4628bc2972.jpg;2028950.jpg;05.07 QR-код / адрес сайта,09.02 Иные акции,28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
785c010e90d040ea99eb7471f4d12966.jpg;2019680.jpg;01.01 Прочая реклама;russ2024y
28439b8acae1467abfa5980942ef376c.jpg;2019004.jpg;01.01 Прочая реклама;russ2024y
b445b8a5d1e04671ae57a18211e08054.jpg;2019005.jpg;01.01 Прочая реклама;russ2024y
fc79cda4ef4244958d013788eafd7ca8.jpg;2019006.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
29cb9bdc7299424a8ede4d14c534ab0c.jpg;2018741.jpg;09.02 Иные акции,24.01 Медицинские услуги,24.06 МедОрганизация/Аптека;russ2024y
